"","dangshen","huangqi"
"LOC729312",0.117846462666666,0.0616224186666657
"POP5",0.117192459666666,0.0393034699999997
"PKN3",0.149435366666665,-0.408973659666667
"SLC22A9",0.123735509333333,-0.261672361333335
"SPANXC",0.118793226666667,-0.0479367633333334
"PODXL",0.147586991666667,0.266107926666665
"SLC25A1",0.165199099666666,-0.210906025333333
"AACSL",0.117561034999999,0.110672701666667
"SLC38A4",0.126987267666667,-0.512678387666667
"PARP12",0.145920984999998,0.0453229299999985
"LOC730163",-0.117254478333334,-0.124603005000001
"ARID4B",-0.272373440333334,-0.102046297666667
"ERCC-00143",0.122755440333333,-0.122557606666667
"LOC648024",-0.147723543333335,-0.102448054666667
"LOC100130600",-0.122173010666667,-0.0522542206666675
"LOC652745",0.116059521999999,-0.404573632000001
"ACSS3",-0.143427000666668,0.218589593333333
"RWDD1",-0.16077852,-0.101049376333334
"OR52K1",0.128284324999998,-0.144745759666667
"LOC727726",-0.118023969000002,-0.338942388000001
"LOC729466",-0.148449903333336,0.0407775693333322
"RASAL2",0.117687110333333,-0.0381045506666678
"ZNF747",-0.129276589000001,-0.308826867666668
"LOC441228",-0.125458949333335,0.0387005616666644
"LOC728429",-0.116482782666667,0.107713605999999
"LOC642011",0.133986713666667,-0.0017803316666682
"DOK7",-0.122775408,0.231185770333333
"TROVE2",-0.251823898666668,-0.0266670066666673
"CASP2",-0.131444146000001,0.124822712333333
"CCL8",-0.129967318000002,0.0596024236666658
"RECQL5",-0.121386839666667,0.255305745333332
"C11orf82",-0.142719596333333,-0.137372731333334
"LOC654164",0.122616244666667,0.191799759333332
"YTHDF2",-0.158962019333333,0.774981514666665
"PLEKHB2",0.171746321666667,-0.00175912733333444
"ZNF630",0.117807965999999,-0.284836659000001
"FUCA2",0.125588201333332,0.0653298716666661
"MIR548A3",-0.121713502333334,-0.0843115243333339
"ZNF638",-0.138336794333334,-0.0274216556666675
"LOC100133999",0.116415582333332,0.179047589999999
"LIN52",-0.140705730333335,-0.109371186333335
"PRELID2",0.135748818999999,0.243964293999999
"POU6F2",-0.116784865666668,-0.0200114663333346
"LOC647911",0.174583816333333,-0.140503712000001
"RAB42",0.119880868666666,-0.0739742636666666
"CNTNAP4",-0.136341787333334,-0.294949800000001
"LOC653574",0.132197696666666,-0.128236990666667
"RING1",0.118247026666663,-0.0517291230000009
"ING2",-0.178968457000001,0.0839790803333326
"LOC643824",-0.126917584000001,0.318677740999999
"LOC100128809",-0.117302388333334,0.00800649366666636
"PZP",-0.134419748000001,0.0201314593333317
"BEXL1",0.121848933999999,-0.224453096333335
"LOC645466",-0.288258528000001,0.0997096546666653
"LOC100133152",-0.122249834000001,0.0545648209999993
"LOC441395",0.130844792333332,-0.1913495
"CFB",-0.154183244,-0.148981085333334
"PIP5K2B",-0.154944295000001,-0.0580064873333339
"MIR1322",0.124480743666666,-0.376934233666668
"LOC152586",0.123517872666666,-0.223982571999999
"PLEKHF1",0.115836434999999,-0.0324601056666677
"GNGT1",0.116573061999999,-0.0585040536666675
"LOC644681",0.123070352666666,-0.0692353206666673
"LYPD4",0.129013107999999,0.0488570353333327
"CYP11B2",-0.116416459666668,0.0396186493333327
"GRM8",0.120847648666666,-0.192665250333335
"ANKRD18B",-0.129551881666667,0.126733063333332
"LOC390933",-0.117608559333334,-0.307717993000001
"PIP5K1B",-0.136544189333334,-0.153733312
"SNX11",0.137907568999998,-0.130007938333334
"SLC6A9",0.118831742333332,0.104250847666666
"LOC653886",0.122988593333333,0.061318565
"EFHC2",0.116976817333333,-0.0479877973333337
"EIF2A",-0.158537956000001,-0.0486642923333339
"PRSS27",0.126868206999998,-0.344211617000001
"PAMR1",0.119218871333333,-0.0151777996666665
"LOC144438",-0.195859377,-0.0177989816666673
"BCL2",-0.132497323333334,0.00216753833333185
"LOC643123",0.159468194666666,0.113932132
"PDHA1",-0.129152396666666,-0.219152811666667
"FLJ41200",0.117000759,0.188546447333334
"BAGE2",0.126678755666666,-0.0398805433333361
"ADAM2",0.120418505333333,-0.330224769333334
"LOC647339",0.115924445333332,-0.250409900333334
"SLC28A1",-0.118519772333334,0.075909443666666
"LOC654085",-0.118217376333334,0.112369386666666
"LOC401206",-0.125679670000003,-0.00943411466666831
"LOC730804",0.128976588666665,0.222998937666665
"C9orf119",-0.115920936666667,-0.396057017333334
"TRIM52",0.124977424666667,0.316724722999999
"PPP2CA",-0.115316476666668,-0.455055228333334
"FLJ37786",0.129515990999998,-0.232795874000001
"HEATR5A",0.148888912666666,-0.256011770000003
"LOC732441",-0.127958610666667,-0.0205386820000013
"F8",0.115215585333333,0.415126337333333
"C2orf40",-0.123814021000001,0.290451202
"AXUD1",0.131486993666667,0.031289947333332
"LOC728170",0.115895258666667,-0.0456919766666703
"ALDH18A1",0.131845387333332,0.142669792666666
"LOC646576",0.118236585,-0.211615184666668
"LOC647190",0.127137718666666,0.0467967316666659
"LOC646482",0.122456396666666,-0.115583985000001
"LOC653232",0.11997701333333,-0.173212760000001
"CEACAM19",-0.122647505000001,0.153263766666665
"LOC100133313",0.128672278666665,-0.167075987666667
"LOC648394",0.122558981333332,-0.0792019250000004
"FBXL7",0.122031815666666,0.0249689129999987
"LOC92755",0.129891976666665,-0.757733189333333
"CPN1",0.129850283666665,0.0109958799999999
"HGD",0.115407535333332,0.00048482999999897
"LOC642943",0.144983664666665,-0.0047620320000017
"JUN",0.207153159999999,-0.156437390666668
"LOC100131391",0.148098478333333,0.00496268066666552
"DOPEY1",-0.119914441000001,0.196740425999999
"DCAF4L1",0.123312065666666,-0.0426731280000003
"LOC100130592",-0.121193536000001,-0.0897175236666675
"LOC729034",0.126124394999999,-0.0341216559999998
"LOC100130289",-0.181756551000002,0.0291896993333324
"UGT2B28",-0.119140798666667,-0.145047069666667
"C19orf45",-0.126600643000001,0.402625503666666
"ROBO2",-0.142157203666667,0.239166233999999
"C2orf49",0.146809087333331,-0.336638020666667
"PARD6A",0.117545236333334,0.0282300526666656
"ENO2",0.126007568666666,0.224801531999999
"RNU12",0.116258183333333,-0.0265382160000004
"KRT84",0.120127568333332,-0.126054230000003
"LOC642660",0.119849931333333,-0.124834673000002
"GOT1L1",-0.120266715,0.0137017639999994
"LOC649857",0.122203657666665,0.0521270836666659
"CCR4",-0.117728276666667,-0.223212413333334
"DTX3L",0.118799201666666,0.0677728233333332
"TYRP1",0.131488067666666,0.178229264
"LOC645006",-0.131212132666668,-0.266553823000001
"CDK2",-0.124065279666669,0.324623566666666
"STS",-0.138284462000002,0.456934978999999
"C10orf85",0.119152897333332,0.0400926369999988
"SPRED1",-0.139714421333336,-0.355415945000001
"FAM110A",0.123882395999999,-0.069300116000001
"OTUD7A",0.119637943666665,0.000985566333332882
"LOC653163",0.116939476333333,-0.255351575666668
"HMGXB4",-0.156230380000001,0.224442859999999
"LOC100127888",0.119599644666665,-0.154665516333335
"POLA",-0.124238972333334,0.344002376666665
"C7orf28B",-0.143060701000002,-0.148390149333335
"CLEC18C",0.132303570666666,-0.0343963046666675
"LOC649160",-0.116071385333334,-0.0356536280000012
"IGF2",-0.128454781333335,0.104101838
"RPL4",0.12731366333333,-0.0157582200000006
"SELM",-0.117220857333334,-0.129225893333334
"METTL10",-0.129869777000001,-0.125876122333334
"LOC129870",0.148416582333332,0.0663929823333328
"LOC651979",0.134871712666667,0.418556723333332
"CLU",-0.132694098,0.0591000023333329
"LOC100131721",0.119117548666666,0.368905844666666
"LOC645401",0.117519964666666,0.169247079999998
"C4orf23",0.144572317666666,-0.100256180333334
"CWC15",-0.155723809000002,0.0977743416666657
"LOC339483",0.161480520333331,0.0794118360000002
"LOC644773",0.120710546999999,-0.0695853666666679
"LOC100132738",-0.114700137000002,-0.217553254333334
"LOC653441",0.120289453666666,-0.343758436666667
"LCN2",0.128154039999998,0.231460291666665
"LOC648460",0.140684679333333,-0.0657593666666665
"GPX8",-0.119820903000001,0.158104749999997
"DHX16",0.122037995333332,-0.0672697766666669
"LAPTM4B",0.164804156666665,0.0465227299999986
"CD9",0.131367219333332,-0.0254978553333342
"LOC388080",-0.126436355333334,-0.000870044666667877
"ALS2CR11",-0.122824463,-0.336885486666667
"KDELR3",0.116132911666665,-0.124383560000001
"SNORD36C",-0.119934517666668,-0.031713903333335
"UCHL3",-0.154540283000003,-0.0253083286666666
"LOC649071",0.122016786666665,-0.277073179999999
"SULF2",-0.120907060666667,-0.0197512130000003
"DHX35",-0.119262074333335,0.172321119999999
"TMEM41B",-0.145146484,0.0663347023333332
"CLIP2",0.148408092666665,0.058668396
"CACHD1",-0.116512865333334,0.242198525333333
"COG5",-0.166871521000001,0.195116237333332
"LOC644704",-0.119209866666668,0.207308580999999
"LOC645038",-0.114830170333335,0.216056042666666
"PFKFB1",-0.115403791,-0.130911691666667
"C9orf3",-0.141020089333334,0.208818628999999
"ARL6",-0.120741861666667,0.0975982359999991
"GNAQ",-0.160435368333335,-0.0523335676666665
"LOC647174",-0.123474441,0.0804471949999992
"LOC647706",-0.131376558666667,0.0585575656666667
"FAM86B1",0.141757952333333,-0.0987364693333345
"TBC1D3G",-0.126702236000001,-0.074176748666667
"WDR52",0.115974138333333,-0.0708391403333332
"LOC730268",0.132835042333333,-0.00614231433333615
"NUP62CL",-0.120795942666668,0.146095512666666
"ANP32C",-0.159107976666667,0.202181447999999
"NPW",0.117930103999999,-0.752587026
"STK17B",-0.122332001333334,0.0191995393333332
"STK35",0.131621942666665,0.0167264386666663
"LOC652510",0.122277054666665,0.144475762666666
"ARNT2",0.138197173333332,-0.118951260000001
"LOC100132547",-0.136284389000001,0.0957528913333326
"C19orf52",0.131812636666666,0.0412011323333325
"LOC653244",0.122430850666666,0.139409229333333
"LOC646348",0.117495926666665,0.241256020666667
"FLJ45121",-0.144659144333334,-0.482669410000002
"BDNF",0.129911174333333,-0.135682335
"C3orf26",-0.171897210333333,0.092904590666666
"LOC729494",0.129133751333332,0.262880303999999
"SCN10A",0.118781065,0.146576453
"C3orf60",0.126371538,-0.0250888466666676
"NLK",-0.141248076333334,0.162984009999997
"LOC653125",-0.131374828,0.219508764333333
"MKL2",-0.149019838,0.0916669956666662
"CXorf27",-0.118895254666669,0.224208914999999
"KIAA0082",0.131854788,-0.101152398666667
"TTC26",-0.126181306000002,0.406003145666664
"LOC731157",-0.124303237333335,0.502177779999999
"LOC100133111",0.121145491999999,0.480888345666665
"LOC646780",0.121809247666666,-0.112556033333333
"LOC96597",0.117066447666665,-0.128957058666668
"GLRA2",-0.127789598666667,-0.410751011666666
"S100A5",-0.118119273666667,0.343757821
"PSMB4",0.129832229999998,-0.180370965333334
"LOC100133049",0.115338517666666,-0.0572712616666671
"TAF10",0.145794787333332,0.290291591333332
"KIF18A",-0.157629497666667,0.170429449666667
"FAM62B",0.149889589666664,-0.0119726550000011
"ZNF696",-0.117879508333335,0.275623957333331
"AP4S1",-0.154412213333334,-0.0183520006666665
"LOC100128770",0.159569633666666,-0.0434081440000004
"LSM14B",-0.114816216666668,0.946292506999999
"RHOT1",-0.136202432000003,-0.125481093333334
"ADAMTS18",-0.114302493666667,-0.365882192333334
"LOC730393",-0.119499910000001,0.0876866846666649
"PRSS1",-0.123610487666669,0.402074922
"KIAA0040",-0.124536560666667,0.0392602376666658
"ATPIF1",-0.163936016666669,-0.122857005666668
"CHM",-0.212814649,0.0861488316666659
"FLJ43950",0.132057669999999,0.136070487333332
"LOC731670",-0.148711351,-0.415634385000002
"BREA2",0.119498455999999,0.0495720039999994
"LOC653971",0.129476258666666,0.140211129666667
"EIF4E2",-0.116785662000001,0.190919135666665
"CPEB1",-0.121836662666668,-0.159648282000001
"CD209",-0.122444524000002,0.0186355966666653
"BCAT2",0.125047190999999,-0.182636496333335
"C16orf42",0.129264410666666,0.064016058
"ZNF667",0.119758333999999,-0.150332278333334
"LOC651075",0.113933486333333,0.232913621666666
"ZNF813",0.125804825333332,-0.108463561
"ZNF233",0.124060491999999,-0.0985179083333339
"RNF187",0.115687487333333,-0.251910500333335
"PNMA6A",-0.117609063666667,-0.108799091
"ETNK1",0.116753508333331,-0.0331775823333336
"LOC642367",-0.119073674666667,0.161487999666665
"GPHN",-0.133969624666668,-0.0713271956666667
"N6AMT2",-0.17571667566667,0.038556609999999
"FLJ10996",-0.123180944333335,-0.220928393000001
"LOC653346",-0.115346816666669,-0.131037807666667
"THPO",0.125713430333333,-0.392762015000003
"LOC653630",-0.114121977000001,-1.149030633
"LOC100131196",-0.135123840000002,-0.0460101006666683
"EHHADH",-0.168706128333334,-0.0124830933333346
"LOC653600",0.121299231999999,0.210202592999999
"MLX",0.127227051,0.106209951999999
"RALA",-0.127537726333334,0.0903194076666653
"LOC388259",-0.117677818666667,-0.287102876333334
"LOC440414",0.127178502,-0.0256153936666674
"LOC651397",0.120034271333332,-0.194005388000001
"LOC649429",-0.114540630666667,0.164614828666664
"C16orf70",0.199536180999998,-0.218294600333334
"RRP15",-0.157552585000002,-0.196260946000001
"LGALS7",0.121019606666665,0.0272073623333321
"SMARCA2",-0.130457524333335,-0.114306600666667
"SNORD113-8",0.125751896666666,0.304509726666665
"LYPD1",-0.117019466000001,0.110639733666666
"OR10H4",-0.134606796666667,-0.0291320803333341
"CHD5",0.116329285333333,-0.212695398000001
"DNAJB14",-0.180725807000001,-0.486967990666668
"VARS2",0.114028223666665,0.124635383666666
"LOC100131905",-0.184802583333336,0.00506437633333288
"CNNM2",0.115609266,-0.0902586840000001
"LOC728450",-0.115116749666667,0.11727985
"LAT1-3TM",-0.140061881000001,0.0988101486666661
"WEE2",-0.135051382,-0.372308563333334
"RNPEPL1",0.124684242666666,-0.192251838666666
"APH1A",0.115734621333333,0.0773311316666655
"BMP8B",-0.120665291000001,0.264145519999998
"LOC100134687",-0.118929804000002,-0.156358980000001
"LOC649120",-0.145608174000001,-0.0263842990000015
"LOC100129158",-0.117501563333335,0.0725617449999982
"OPRL1",0.115539128333332,-0.536455645666667
"VSIG2",0.121653929333332,-0.067243866333335
"LOC729533",-0.126913619000002,0.116902569999999
"OR9Q1",-0.115138991666667,-0.0725259413333346
"WNT6",-0.124806928333333,-0.260973836666668
"PACRG",0.121075915666666,0.109917915333333
"CCDC19",0.125342140666666,-0.100642675666669
"TGOLN2",0.123338113333333,-0.117115721
"HIST1H4C",0.129047659999999,-0.0768542043333337
"SLC30A10",-0.123097700333334,0.0808456183333325
"LOC642268",0.141249341999999,0.0739954329999999
"LOC100131608",0.114088407666665,-0.139512030666668
"LOC645785",-0.118604070333334,-0.342470429
"KRTAP10-1",0.157052369999999,0.0522240496666656
"LOC401537",0.150608726666664,-0.0527684069999997
"LOC100127915",0.151389730999999,-0.216774144333334
"LOC728493",0.116088324333332,0.00428346266666686
"LOC647250",0.117260557999999,-0.174856626333334
"CXorf65",0.128069317,-0.0209443973333345
"LOC732040",-0.113527137333335,-0.00386274333333399
"FAM90A7",0.139984754333333,0.0881463866666664
"LOC641738",0.133982778666666,-0.0669660463333345
"RALGAPB",-0.158342297,-0.132970642666668
"DLGAP2",0.132392142333333,-0.0671415566666675
"SLC22A17",0.117554362666666,0.000438515666665934
"MATN4",0.117223863,0.176870993
"WBSCR19",-0.129771952666667,-0.0504497136666672
"C9orf37",0.121331401666666,-0.0343387010000012
"THBS1",-0.115339591000001,0.263893084666664
"ARF1",-0.138921656666668,-0.0251211033333334
"SLC17A3",0.115990696666667,0.104966444333331
"STAC",0.128964203333333,-0.0831794016666682
"C10orf108",-0.115994364666669,-0.00719171666666745
"PPM1L",-0.120324871000001,-0.201518282000001
"LOC653741",0.119721913999999,-0.331983820333333
"RPL9",-0.200984880000002,-0.606300395666668
"LOC643938",0.113392647666665,-0.0753044096666669
"MIR1293",0.140091027333333,-0.0174326616666675
"SNORA23",0.170493180999999,-0.159111323333335
"CPEB4",-0.137428475000001,0.0440436966666658
"MTBP",-0.119982851333335,-0.433298700000002
"LOC652589",-0.113888655333335,-0.213404951000001
"LOC647346",-0.125718636333335,-0.117671512666668
"STC2",-0.114487956000002,-0.125060618333335
"PELI2",-0.114262425666667,-0.209036586333334
"OR2G2",0.121317491999999,-0.32876129666667
"LOC643943",-0.137721365000001,0.115279224999999
"LOC344405",-0.124066639000001,0.782704655333332
"COMMD10",-0.156941597000001,-0.632433531
"AP3B2",-0.120354567666666,0.0573102029999997
"ACPL2",-0.116151252666668,0.0952829296666657
"PALM2-AKAP2",-0.137130686000001,-0.160234476333335
"ITPRIPL2",0.133005901666666,0.0227396689999988
"DSCC1",-0.123113167666668,0.0395265886666665
"OR8U1",0.128002634999999,-0.128288322333334
"LOC651481",0.114197609999998,-0.0153213350000011
"MIR1269",0.118836759666666,-0.219175747333334
"ALG2",-0.121079920333333,0.0133535983333332
"FAM178A",0.121733961666666,-0.204452145333334
"F11",0.125146543999998,0.150044779666666
"GJB1",0.140503739,0.00780503333333238
"POLR3D",0.150510587666665,0.165492488666664
"SLC16A4",0.121889832333332,-0.0213467559999999
"PHOX2A",-0.113799048000002,0.0243016636666648
"TBC1D25",-0.128272592666669,0.106420198333333
"RSBN1L",-0.124519421000001,-0.167386940000002
"ADAMTS1",0.133223716,-0.119864685333335
"SELS",-0.121154113333334,-0.0633218436666667
"ECHDC1",-0.197372297000001,-0.018518776000001
"BEST3",-0.114782481,0.203061400666667
"PARP15",0.118891813666667,0.00482552533333323
"LOC100132169",-0.117274308333334,-0.171270020666667
"LOC647876",-0.117704838666667,0.151355074999999
"MYO9A",-0.158101132666666,0.200389320999999
"EDC3",0.116975344999999,0.00938495866666536
"LOC644035",0.115280680666666,-0.0753417886666669
"GTF2IRD2",0.113095578,0.00310793733333161
"LOC100131112",0.137429052666666,-0.00744578033333491
"LOC100132992",-0.159634126666668,-0.0128877706666676
"ARHGEF10L",-0.125785810333333,-0.0913201123333337
"CCS",0.126905741333332,0.145790927999999
"XKR8",-0.113718119333335,-0.0634045316666681
"IFIT5",-0.124124804333334,-0.185876081666668
"LOC652203",-0.114022965333333,0.141214286999998
"DUSP19",0.122920599999998,-0.27578270666667
"UBR5",-0.176168541333335,-0.104247316666669
"ZNF532",-0.114950706666667,-0.177359307333334
"LOC730387",0.122718456999999,0.170781478999999
"SAMD3",-0.116928189000001,0.107874297000001
"LOC729862",0.122411458666667,-0.124412734000001
"PYCARD",0.125982393333332,0.0853582013333333
"DNAJB3",-0.114466203333335,-0.104214301666668
"SETDB2",-0.179693590666667,-0.131822813333335
"ZNF840",0.119756322999999,0.0506327396666668
"LOC100133438",0.125268186666666,0.110021214333333
"LOC389832",-0.115647475333334,0.0421173309999994
"KIAA0355",-0.127334424000002,-0.0801679576666684
"ACER3",0.187546295,-0.334579329333335
"ZNF615",-0.128073504000001,-0.243803389333334
"COG3",0.116521212666665,0.347847009666665
"SCNN1G",0.113771009666666,0.0778338163333325
"RAB18",0.147574422999999,-0.0268343173333334
"LOC651125",0.120895145333333,0.090685592
"RFC1",-0.165024554000001,-0.00523092033333353
"CALML4",0.127352095999999,-0.0137092756666673
"ARHGAP24",0.116790898666665,0.0937246539999989
"ERCC-00004",-0.127921057000001,-0.211367608333333
"LOC100129441",-0.138832982666667,0.0204473463333331
"LOC100130262",-0.119048983333335,-0.0236069350000004
"CLK2",-0.149469786000001,0.175788573333332
"LOC728352",-0.113666171666668,-0.107304449999999
"FKBP14",-0.113745238666667,0.0948021306666657
"RIOK1",-0.120210501,0.319116240666666
"DLAT",-0.112751515000002,0.177293979999999
"PSMD12",-0.113054400000002,-0.794901270666668
"CT47A6",-0.114218166666667,-0.129205955000001
"ASPA",0.123729653666666,-0.453887222000002
"ZNF829",0.115953646333332,-0.132711938000001
"DNCL2A",0.113152605333332,0.10658324333333
"MIER3",-0.113075162000001,0.0417412413333323
"LOC440888",0.118810096666666,0.0194133686666654
"LOC730826",-0.137455340333334,0.142149198666666
"TAS2R38",0.114182411,0.00858353333333347
"ZNF826",-0.127121316666667,-0.215547164
"CBS",0.128502801999998,0.0201339146666656
"RGP1",0.118999204999999,0.230102086666665
"SNORD98",0.125958796666667,0.178202765333332
"C2orf63",-0.138880774333333,0.161650052333333
"LOC643012",0.123083415666666,0.0413714666666646
"LOC100133931",-0.117960610000002,-0.116354426666669
"LOC648054",0.117222360999998,0.108585925333332
"B4GALNT1",0.123109343333333,-0.0377598820000012
"PLCG1",0.120049412999999,-0.116457953666668
"FLJ10916",-0.127924003333334,0.0461215759999985
"KCNJ3",-0.128302519000001,0.0288913583333328
"SUGT1L1",-0.130176208000001,0.509762341999998
"SNRNP27",-0.139254090000001,-0.0432779650000013
"YJEFN3",0.112759528666666,0.162005866666666
"LOC644876",0.133451714,0.0686075763333326
"SGMS2",0.115016555333332,0.0881044896666657
"FAM53C",0.121528513333334,0.145924194999999
"SLC9A4",0.135398780333333,-0.00251725433333446
"LOC100128074",0.113135104333332,0.0192490816666651
"LOC387934",-0.121695397666668,0.284534922666665
"LOC647881",0.143111999666666,-0.136692932333333
"TMEM121",0.134502954333333,-0.123006735333333
"WDR18",0.11369244,0.111090179333333
"KCNA2",-0.120058989666667,-0.0837275046666675
"RNF10",0.145436052333332,0.0796169360000001
"AURKA",0.134149096666666,0.138610567000001
"LOC727764",0.120154908999999,0.155500367666665
"MAGEB1",0.118793262666666,0.129923934666666
"MLLT11",0.124117321999999,-0.187244638666667
"USP7",-0.176319238,-0.0342271299999996
"WDR57",0.142979373,-0.180686704333336
"KCNH2",0.117227462333334,-0.159705044333334
"LOC100127982",0.190308695333334,0.0778790666666655
"COPS7A",0.119216389999998,0.00580300499999962
"SEMA3D",-0.120567826333333,-0.164300569333334
"C21orf30",-0.128363919333335,0.242553066666666
"LOC728454",-0.120463132000001,0.124104479333333
"MUT",-0.118274687333335,-0.00714604766666728
"LOC440792",-0.113579428666668,0.270404649999998
"LOC643888",-0.116174132000001,0.0236147636666663
"LOC728247",-0.113122474333334,-0.169881762666667
"PUS1",0.114389473333332,0.211055533666666
"C12orf65",-0.127959387000002,-0.0415396636666667
"WDR69",0.115489936333333,0.190696232
"ESRP2",0.112047497666666,-0.0979155726666669
"ONECUT1",-0.112693657666668,0.472457522999999
"GABARAPL2",0.140200663333331,0.0982901113333323
"CBWD3",-0.112822860000001,-0.0648382690000006
"SMAGP",0.170036972666665,-0.00671796100000039
"DDN",0.115475940333332,0.0679165103333324
"LOC650787",-0.127438931666667,0.114377455999999
"LOC644638",0.126229716333332,-0.0906855103333345
"LOC388630",-0.130689761333334,0.448761496666667
"REPIN1",0.135161536666666,-0.0103682706666689
"LOC338667",0.119035245666667,-0.0790833380000009
"MLF1",-0.125923780333335,-0.25068036
"CDKL3",-0.142522785333334,0.0380814166666658
"EFHA1",-0.119232572333335,-0.0895931833333343
"OR5A2",-0.125542717666667,0.159269537333333
"BMP15",-0.112937888,0.119737772333333
"ZNF804A",0.119867002666666,-0.583857473333335
"EPYC",0.119018111666666,0.125533066999999
"TMEM59",-0.136029256666669,0.0962923526666663
"HIT-40",-0.114930164666668,0.0528035839999995
"SGCZ",0.117031630999999,0.0757238963333319
"LOC100130098",0.112163610333332,-0.122265556333335
"MKS1",0.135339554666666,0.0043196436666662
"BZW2",0.112602306666666,-0.0809740260000001
"TGFB1I1",0.112221999666666,-0.0876203420000011
"STYXL1",0.139820757666665,-0.553986351333334
"HSD11B1",0.113171877333333,-0.0864910583333343
"LOC729435",-0.114816510333333,-0.118409318333334
"DOCK7",-0.164999766000001,-0.410900773666667
"C2orf71",-0.116623712333335,-0.185491945333333
"LOC199897",0.120172986333332,-0.145069071000001
"WDR42C",-0.134332342333334,-0.0186635850000004
"LOC100132795",0.129438979999999,1.08033860933333
"TDRG1",-0.112302880999999,-0.0655794163333343
"TSNAXIP1",0.124036743999999,-0.511777127000001
"MGC16384",-0.126947829333335,-0.0592314080000011
"COQ6",0.112052999999999,-0.146411959666667
"C2orf54",0.120103960333333,0.129605576666667
"LOC653468",0.127962935333332,-0.371006365333334
"LOC158825",-0.128370772,0.0720362429999994
"LOC339047",-0.143993060000001,-0.331573236333335
"ZMYM6",-0.119954178333336,-0.196392716000001
"FBXL12",-0.126963528000001,-0.0661889633333353
"KRT6B",-0.112747439333334,-0.920397746666668
"KIF2B",-0.128578159,0.0445641900000003
"HCRP1",0.115506871999998,0.116712772666666
"EVX1",0.121331013,0.0267437409999991
"BEND4",0.125159760666666,0.120608689333332
"BCR",0.113516302999999,-0.143604564000001
"CD40LG",-0.117149192666668,-0.579161498666668
"MIR107",-0.112842415666668,0.110036995333333
"C17orf101",0.121168121666665,0.0829728253333327
"MIR211",0.113336977666666,0.315362083666665
"SLCO3A1",-0.139153425666668,-0.0722730253333344
"C10orf28",-0.130732156,0.136910401333332
"LOC650014",-0.130526660333334,-0.061664646
"CUX2",0.123852643333332,-0.295946430000001
"LGALS14",-0.114857078000001,0.0756767216666661
"LOC652046",0.115214333666665,-0.124590536333334
"ESRRB",-0.136295928666668,0.136692002999999
"NLRP12",0.117663281666666,0.132620386333334
"LOC730173",0.112882021666666,0.101957975999999
"USP49",-0.114838897333335,-0.339531427666667
"GPR27",0.143745344666666,0.190876504666666
"ARHGAP15",-0.114107011333334,0.0857162133333333
"TMC7",-0.138425632000002,-0.0242524486666673
"KLHL23",0.121294128999999,0.086591719666665
"HIST1H4J",-0.134791826333335,0.096513436666666
"PIH1D2",0.122070086666665,-0.32153662
"C6orf223",0.113501409666665,-0.0918788663333339
"UCRC",0.112371057666666,-0.0555032550000008
"PRAMEF22",-0.124528633666667,0.0463094883333326
"EPN1",0.168992089999999,0.229152222999999
"IGFN1",-0.113709948000001,-0.292647805333335
"LOC648623",0.124522023999999,0.117452202666666
"ADSS",-0.135549517666668,-0.125330212333334
"CSRP2BP",-0.118464663000001,0.282724331333331
"NPAS2",-0.135916349333335,-0.0255913386666674
"CABP5",0.117212305333333,0.027799498999998
"ZNF728",-0.122511408666667,-0.022717564666668
"TXNL4B",0.126054406666666,-0.190484231666668
"LOC728278",-0.114406313333333,-0.0923554266666669
"LOC649765",-0.113480876666667,-0.0533423930000011
"RAVER2",-0.122255074666668,-0.0842489706666668
"LOC644856",0.112968915666666,-0.00909454500000108
"LOC731656",-0.132230782333334,-0.073588876666667
"DYNC1H1",0.148890484999999,-0.111222090666667
"B3GNT8",-0.119007353000002,0.060773120666666
"LOC100131965",-0.121221278333334,0.120766557999999
"MTRF1L",0.116637058333332,0.0399059079999992
"NCOA1",-0.115129123333335,0.148492213666667
"LOC646590",0.112040830666666,-0.0344804180000004
"SPEF1",0.120131192666666,-0.0729278526666671
"CXorf45",-0.125015439000002,-0.528333993666668
"NXF4",-0.118651609333333,0.0500499066666676
"ZNF518A",-0.283145022666667,0.0868407690000003
"NEDD1",-0.133056106333334,-0.0272541606666675
"OR4P4",0.132119817666666,-0.195227424333334
"SALL1",-0.170231347333334,-0.148697681000001
"HSD17B13",-0.115237033000001,-0.0928007180000014
"LOC100128361",0.114626656333333,-0.380373723666667
"NSDHL",-0.128780850000002,0.0954603613333322
"LOC652202",-0.117063354333334,-0.423232400333335
"LOC100130549",0.112793930333333,-0.383186196666669
"ATP5O",-0.120435350000001,0.0142103979999996
"PYGO1",0.118461232,0.0724855716666654
"PLAUR",0.115688822999999,0.095216326333333
"SPRR2D",0.113230888333332,0.0691686416666652
"LOC100127922",-0.118791849000002,0.113604581
"KLHL17",-0.125007308,-0.078845523000001
"ARMCX5",-0.111888213,0.0077794273333328
"CYP26C1",0.112188566666666,-0.0362305013333338
"LOC389901",-0.156589367000001,-0.0566734833333359
"LOC646096",0.114045844333332,0.073169968666665
"CHMP2A",0.127289330333332,0.350430696666664
"FPR3",0.119228595333333,0.00443537433333149
"LOC729744",0.118170142666665,-0.334358428333334
"ESPL1",-0.114014093000002,-0.458590681666667
"AKR7A3",-0.115154555000001,0.0143222033333332
"LOC650174",0.124986446,-0.0122209703333344
